id_localidad;id_estacion;Dirección;Margen;Rótulo;tipoVenta;rem;horario;tipoServicio
6098;6098;AVENIDA DE LA LIBERTAD, 15;D;PONFEBUS;P;dm;L-D: 24H;L-D: 24H (A)
6099;6099;AVENIDA ASTURIAS, 137;I;REPSOL;R;dm;L-D: 24H;L-D: 24H (A)
6100;6100;AVENIDA GALICIA, 86;D;REPSOL;P;OM;L-D: 08:00-20:00;L-D: 08:00-20:00 (P)
6101;6101;AVENIDA LIBERTAD, S/N;I;REPSOL;P;dm;L: 07:00-23:00;Sin datos
6102;6102;CALLE MONTEARENAS (ANTIGUA N-VI), S/N;I;REPSOL;P;dm;L-D: 24H;L-D: 24H (D)
6103;6103;AVENIDA PORTUGAL, SN;I;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
6104;6104;AVDA. DE LA PLATA, 2 (N-VIA km 383,5);D;CEPSA;R;dm;L-D: 24H;L-D: 24H (A)
6105;6105;CALLE BURDEOS  EN  PONFERRADA, 3;D;ZEPXA ECO;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6106;6106;AVENIDA DE GALICIA, 241;I;VALCARCE;P;OM;"L-S: 07:00-22:00; D: 08:00-22:00";"L-S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
6107;6107;NACIONAL VI km 386.200;I;GASOLEOS VILLAGER;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6108;6108;AVENIDA MOLINASECA  EN  PONFERRADA, 2;D;SHELL;P;OM;L-D: 07:00-23:00;Sin datos
6109;6109;AVENIDA MONTEARENAS  EN  PONFERRADA, S/N;D;VALCARCE;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6110;6110;AVENIDA DE LA CONSTITUCIÓN, 2;N;CARREFOUR;P;OM;L-D: 07:00-23:00;L-D: 07:00-22:00 (P), 22:00-23:00 (A)
6111;6111;AVENIDA DE GALICIA, S/N;I;GALP;P;dm;L-D: 24H;L-D: 00:00-07:00 (D), 07:00-23:00 (P), 23:00-23:59 (D)
6112;6112;CALLE AVDA. DE LOS ESCRITORES, SN;D;REPSOL;P;dm;"L-V: 06:30-23:30; S-D: 07:00-23:00";"L-V: 06:30-23:30 (P); S-D: 07:00-23:00 (P)"
6113;6113;AUTOVIA A-6 KM. 390,3;I;REPSOL;P;dm;L: 06:00-23:00;L: 06:00-23:00 (A)
6114;6114;CARRETERA A6 KM. 390,3;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6115;6115;CARRETERA GENERAL (BOÑAR-CABAÑAQUINTA km 0,165);D;CEDYC;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
6116;6116;CR N-536, 33,3;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6117;6117;CARRETERA N-621 KM. 98;D;CEPSA;P;dm;L-D: 07:00-23:00;Sin datos
6118;6118;N-VI km 314,1;I;COMPOSTRA OIL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
6119;6119;CARRETERA LE-493 KM. 43;D;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
6120;6120;AT AP-66, 126;I;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
6121;6121;AT AP-66, 126;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6122;6122;CARRETERA N-630 KM. 121;D;REPSOL;P;OM;L: 06:30-22:30;L: 06:30-22:30 (A)
6123;6123;MUNICIPIO;N;SUTECAL;P;OM;L-D: 09:00-20:45;L-D: 09:00-20:45 (A)
6124;6124;CARRETERA MAYORGA KM. 1;D;RIALCE, S.L.;P;dm;L-D: 24H;"L-V: 00:00-08:00 (D), 08:00-22:00 (P), 22:00-23:59 (D); S: 24H (D); D: 00:00-10:30 (D), 10:30-14:00 (P), 14:00-15:30 (D), 15:30-20:00 (P), 20:00-23:59 (D)"
6125;6125;A-231 km 49;D;CEPSA;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (A)
6126;6126;A-231 km 50;I;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
6127;6127;C-611 km 1,1;D;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
6128;6128;AZORIN S/N;D;PASO HONROSO;P;OM;L-D: 07:00-23:00;Sin datos
6129;6129;AVDA. PÁRROCO PABLO DIEZ S/N (C.C. LECLERC);N;E.LECLERC LEON;P;dm;"L-V: 09:00-13:30 y 16:00-18:30; S: 09:00-13:30";"L-V: 09:00-13:30 (A), 16:00-18:30 (A); S: 09:00-13:30 (A)"
6130;6130;CARRETERA LE-441 KM. 4,6;D;REPSOL;P;dm;L-D: 24H;"L-V: 08:00-14:00 (A), 16:00-20:00 (A); S: 09:00-13:00 (A)"
6131;6131;CARRETERA NACIONAL 120 KM. 309,9;D;REPSOL;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
6132;6132;AVENIDA PARROCO PABLO DIEZ, 462;D;VALCARCE;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
6133;6133;CARRETERA NN 120 KM. 308;D;BP LEON - TROBAJO MD;P;dm;L-D: 07:30-21:30;L-D: 07:30-21:30 (P)
6134;6134;CARRETERA LE-420 KM. 72;I;PASO HONROSO;P;dm;"L-V: 07:00-23:00; S-D: 08:00-00:00";"L-V: 07:00-23:00 (A); S-D: 08:00-00:00 (A)"
6135;6135; CL  626, ;I;LISARMINIA;P;dm;L-D: 24H;L-D: 24H (A)
6136;6136;AVENIDA LEON 1;D;PETRONOR;P;OM;L-S: 09:00-14:30 y 16:30-19:00;L: 09:00-14:30 (P), 16:30-19:00 (P)
6137;6137;CALLE EL PARQUE, 9;N;COOPERATIVA SAN BLAS;P;OM;L-D: 07:00-22:00;L: 07:00-22:00 (P)
6138;6138;CARRETERA MAYORGA ASTORGA KM. 46;D;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6139;6139;C-622   LEÓN-PORTUGAL km 2,6;D;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6140;6140;CARRERA CABOALLES, 6;I;JOVINO ESTHER E HIJOS S.L.;P;dm;L-D: 24H;L-D: 24H (D)
6141;6141;C-623 km 8,5;D;JOVINO ESTHER E HIJOS S.L.;P;dm;L-D: 08:00-20:00;L-D: 08:00-20:00 (A)
6142;6142;AUTOPISTA A-66 KM. 89;I;CEPSA;P;OM;"L-S: 07:00-22:00; D: 09:00-22:00";"L-S: 07:00-22:00 (A); D: 09:00-22:00 (A)"
6143;6143;CARRETERA N-630 KM. 186,300;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6144;6144;CARRETERA VALENCIA DE DON JUAN KM. SN;D;SUTECAL;P;OM;L-D: 24H;L-D: 24H (A)
6145;6145;CARRETERA CL-631 KM24 KM. 24;I;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
6146;6146;AUTOVIA A-6 KM. 414,5;D;E.S. TRABADELO;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (P)
6147;6147;CARRETERA LA BAÑEZA-LA MAGDALENA KM. 87,3;D;GUAY;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (P)
6148;6148;CARRETERA LA BAÑEZA-LA  MAGDALENA KM. 87,7;I;ASIR TECHNOLOGY S.L.;P;OM;L-D: 24H;L-D: 24H (A)
6149;6149;CARRETERA LE-420 KM. 91,5;I;REPSOL;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (P)
6150;6150;CARRETERA C-621 MAYORGA-ASTORGA KM. 50,400;I;CEPSA;P;dm;"L-V: 09:00-13:30 y 16:00-18:30; S: 09:00-13:30";"L-V: 09:00-13:30 (A), 16:00-18:30 (A); S: 09:00-13:30 (A)"
6151;6151;CARRETERA N-601 KM. 321;D;REPSOL;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (P)
6152;6152;CARRETERA N-601 KM. 321;I;REPSOL;P;dm;L-D: 07:00-23:00;"L-V: 07:00-15:00 (A); S-D: 09:00-17:00 (A)"
6153;6153;CARRETERA NACIONAL 625 KM 31.4 (N-625 km 31,4);D;PETRONOR;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6154;6154;CARRETERA BENAVENTE KM. 0,4;I;GALP;P;dm;"L-S: 07:00-23:00; D: 08:00-23:00";"L-S: 07:00-23:00 (A); D: 08:00-23:00 (A)"
6155;6155;CR LE-232, 26,3;D;PETRONOR;P;dm;"L-V: 07:00-23:00; S-D: 08:00-23:00";"L-V: 07:00-23:00 (P); S-D: 08:00-23:00 (P)"
6156;6156;CARRETERA LEÓN - LA BAÑEZA KM. 17;D;REPSOL;P;dm;"L-S: 07:00-22:00; D: 08:00-22:00";"L-S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
6157;6157;AVENIDA PALANQUINOS, 2;D;SAENZ DE MIERA SL;P;OM;L-V: 06:00-22:00;L-V: 06:00-22:00 (P)
6158;6158;POLIGONO EL TESORO, S/N;D;E.S. ESLA MÓVIL S.L.;P;OM;L-D: 06:30-23:00;L-D: 06:30-23:00 (A)
6159;6159;AUTOPISTA AP-71 (MRG.IZDO.) KM. 6,8;I;CEPSA;P;dm;L-S: 08:00-15:00;L-S: 08:00-15:00 (P)
6160;6160;AUTOPISTA AP-71 (MRG.DCHO.) KM. 6,8;D;CEPSA;P;dm;L-D: 07:00-22:00;Sin datos
6161;6161;AVENIDA ANCARES, 27;D;REPSOL;P;dm;L-D: 08:00-21:00;L-D: 08:00-21:00 (P)
6162;6162;A-6, SALIDA 419/420 km 419;I;VALCARCE;P;OM;"L-V: 07:00-22:00; S: 08:00-14:00; D: 08:00-22:00";"L-V: 07:00-22:00 (P); S: 08:00-14:00 (P); D: 08:00-22:00 (P)"
6163;6163;CARRETERA NACIONAL VI KM. 418;N;REPSOL;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
6164;6164;CALLE SIERRA PAMBLEY, 29;D;AVIA;P;dm;"L-V: 08:00-21:30; S: 09:00-20:00";Sin datos
6165;6165;CARRETERA CL-631 KM. 58,500;I;SHELL;P;OM;L-D: 24H;L-D: 00:00-07:00 (A), 07:00-23:00 (P), 23:00-23:59 (A)
6166;6166;CALLE SAN LORENZO PI-VI  EN  VILLABLINO, 2;D;VILLAGER;P;OM;L-D: 24H;L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)
6167;6167;CALLE UNO CELADILLA, S/N;N;CEPSA;P;OM;"L-S: 07:00-23:00; D: 09:00-21:00";"L-S: 07:00-23:00 (A); D: 09:00-21:00 (A)"
6168;6168;CARRETERA N-120 (LEON-ASTORGA) KM. 322,300;D;GALP;P;dm;L-D: 24H;"L: 00:00-00:59 (A), 00:59-05:59 (D), 05:59-23:59 (A); M-S: 24H (A); D: 00:00-00:59 (A), 00:59-06:59 (D), 06:59-23:59 (A)"
6169;6169;N-120 km 429;D;VALCARCE;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
6170;6170;CARRETERA N-VI KM. 405;I;CEPSA;P;dm;L-D: 06:00-22:00;Sin datos
6171;6171;AUTOVIA A-6 (MRG.DCHO.) KM. 350;D;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6172;6172;AUTOVIA A-6 (MRG.IZDO.) KM. 350;I;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6173;6173;CARRETERA N - VI KM. 351;I;EASYGAS;P;dm;"L-V: 07:00-22:00; S: 09:00-14:00";Sin datos
6174;6174;CARRETERA N-630 KM. 176,600;I;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (P)
6175;6175;CARRETERA C-621 KM. 32,78;I;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
6176;6176;N-630 km 99,5;D;CEPSA;P;dm;L-D: 07:00-23:00;Sin datos
6177;6177;CARRETERA PANDORADO KM. ;D;REPSOL;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (A)
6178;6178;CARRETERA A231 KM. 8;I;REPSOL;P;dm;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
6179;6179;CALLE ALMIRANTE MARTIN GRANIZO, 53;D;ES ESLA;P;dm;L-D: 24H;L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)
6180;6180;AUTOVIA CAMINO DE SANTIAGO KM. 9,5;D;VALCARCE;P;dm;L-V: 08:00-15:00;L-V: 08:00-15:00 (P)
6181;6181;CARRETERA VILLAMANDOS KM. SN;D;TEO;P;OM;L-D: 00:00-23:59;L-D: 24H (A)
6182;6182;CARRETERA LE-311 KM. 3,5;D;GALP;P;dm;L-D: 07:00-22:30;L-D: 07:00-10:30 (A)
6183;6183;CALLE EL VAGO, 1;N;VALCARCE;P;OM;L-D: 08:00-22:00;L-D: 08:00-22:00 (P)
6184;6184;CARRETERA SANTANDER KM. 4,02;D;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6185;6185;CALLE CERRADA-VO  EN  VILLAOBISPO-VO-, 2;D;BALLENOIL;P;dm;S: 07:00-15:00;S: 07:00-15:00 (P)
6186;6186;CARRETERA N-621 KM. 5;I;REPSOL;P;dm;"L-V: 06:00-00:00; S: 06:00-22:00; D: 06:00-00:00";"L-V: 06:00-00:00 (A); S: 06:00-22:00 (A); D: 06:00-00:00 (A)"
6187;6187;AVDA.DE LA LIBERTAD, 40;D;SHELL;P;dm;"L-V: 09:00-13:30 y 16:00-18:30; S: 09:00-13:30";"L-V: 09:00-13:30 (A), 16:00-18:30 (A); S: 09:00-13:30 (A)"
6188;6188;POLIGONO LA HUERGA, 17;D;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
6189;6189;CARRETERA N-630 KM. 140;I;ALTO LEON;P;dm;L-D: 24H;L-D: 00:00-07:00 (D), 07:00-23:00 (P), 23:00-23:59 (D)
6190;6190;CARRETERA NACIONAL 120 KM. 342;D;REPSOL;P;OM;L-D: 07:00-23:00;Sin datos
6191;6191;DELICIAS 3;D;COOPERATIVA LAR;P;dm;L-D: 24H;L-D: 24H (D)
6192;6192;CARRETERA GENERAL ADANERO -GIJON N-601 KM. 316;D;REPSOL;P;OM;L-S: 08:00-14:30;Sin datos
6193;6193;CALLE CAÑADA REAL-MR  EN  MARIALBA-MR, 107;D;DISTROL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
6194;6194;CARRETERA TREMP (DE) KM. 35,5;D;SERVI AGER ;P;dm;L-V: 08:00-13:30 y 15:30-19:00;L-V: 08:00-13:30 (P), 15:30-19:00 (P)
6195;6195;CENTRO  BONAREA, AVDA. GENERALITAT 10, (P. IND. NAVESMA);N;BONAREA;P;dm;L-D: 06:00-00:00;L-D: 06:00-23:59 (P)
6196;6196;C-240 km 89;D;CEPSA;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A)
6197;6197;CARRETERA COMARCAL 230A KM. 6,100;I;PETRONOR;P;dm;L-D: 24H;L-D: 24H (A)
6198;6198;CARRETERA L-700 KM. 1;I;COOP ALBATARREC;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
6199;6199;C/ CAMI DEL RIU, S/N;N;COOPERATIVA SANT ROC;P;dm;L-D: 24H;L-D: 24H (A)
6200;6200;CARRETERA CTRA N-II KM. KM 452,2;I;Q8;P;dm;L-D: 07:00-19:00;L-D: 07:00-19:00 (A)
6201;6201;CTRA L-800 km 1.85;D;BONAREA;P;dm;L-D: 24H;L-D: 24H (A)
6202;6202;CTRA.N-II km 454,9;N;SHELL;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
6203;6203;CTRA. VALLMANYA km 1,5;I;PONENT ENERGIA;P;dm;L-V: 07:00-15:00;L-V: 07:00-15:00 (A)
6204;6204;DEMOCRACIA S/NÚM.;N;SIN ROTULO;P;dm;L-D: 24H;L-D: 24H (A)
6205;6205;CARRETERA C-13 KM. 11;D;REPSOL;P;dm;L-D: 24H;"L-V: 00:00-08:00 (D), 08:00-19:00 (A), 19:00-23:59 (D); S-D: 24H (D)"
6206;6206;CL AVENIDA LERIDA, 75;D;PETRONOR;P;dm;L-D: 06:00-22:00;Sin datos
6207;6207;CR C-12  P.K. 128,20 (C-12 km 127);I;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6208;6208;AUTOPISTA AP-2 (MRG.DCHO.) KM. 142;D;VALCARCE;P;OM;L-D: 24H;Sin datos
6209;6209;AUTOPISTA AP-2 (MRG.IZDO.) KM. 142;I;VALCARCE;P;dm;L-D: 24H;L-D: 24H (A)
6210;6210;CARRETERA C-26 KM. 7;D;ES ALGERRI;R;dm;L-D: 24H;L-D: 24H (A)
6211;6211;CARRETERA N-230 KM. 15;D;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6212;6212;ACCESO AEROPUERTO LLEIDA ALGUAIRE, S/N;N;SIN ROTULO;P;dm;L-D: 24H;L-D: 24H (A)
6213;6213;CALLE MAJOR, 94;D;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
6214;6214;PARTIDA SAIRA, S/N;D;AGROSERVEIS;P;dm;L-D: 24H;L-D: 24H (A)
6215;6215;CARRETERA N-230 LLEIDA - VIELLA KM. 22;D;E.S. SEGRIÀ;P;dm;L-D: 24H;L-D: 24H (A)
6216;6216;CAMINO PONT D'ESPADOS, 0;D;CEREALES TORREMORELL;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (P)
6217;6217;PTDA. BARRANC S. ANTONI, 1;N;TOTAL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6218;6218;CARRETERA A-22 KM. 0;I;REPSOL;R;dm;L-D: 24H;L-D: 24H (A)
6219;6219;CALLE LLEIDA, 133;I;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
6220;6220;CALLE ENRIC GRANADOS S/N, S/N;D;ESCLATOIL;R;dm;L-D: 24H;L-D: 24H (A)
6221;6221;PTDA. LES ERES, 4;N;BONAREA;P;dm;L-D: 24H;L-D: 24H (A)
6222;6222;CALLE SANTIAGO RUSSINYOL, S/N;I;CEPSA;P;dm;L-V: 08:00-20:00;L-V: 08:00-20:00 (D)
6223;6223;CALLE LLEIDA, 2;D;REPSOL;P;dm;L-V: 09:00-14:00;L-V: 09:00-14:00 (A)
6224;6224;CARRETERA C-14 KM. 102,100;D;FARRE OIL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6225;6225;CARRETERA MONTBLANC KM. 1;N;COOPSERVICE D'ARTESA;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
6226;6226;CARRETERA COGUL KM. S/N;N;COOP.ASPA;P;dm;L-D: 24H;Sin datos
6227;6227;POLIGONO CAMPLLONG C/MARINADA, 7;D;BLTR;P;dm;L-D: 24H;L-D: 24H (A)
6228;6228;CARRETERA C12 KM. 162;D;SORIGUE;P;dm;L-D: 24H;L-D: 24H (D)
6229;6229;CALLE URGELL, 11;D;REPSOL;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A)
6230;6230;CASTELLO 37;I;REPSOL;P;dm;"L-V: 07:00-21:00; S-D: 07:00-14:30";"L-V: 07:00-21:00 (P); S-D: 07:00-14:30 (P)"
6231;6231;CALLE MARINADA, S/N.POL.IND.CAMP LLONG, ;N;LOW COST 24;P;dm;L-D: 24H;L-D: 24H (A)
6232;6232;POL.IND.CAMPLLONG,19;N;BONAREA;P;dm;L-D: 24H;L-D: 24H (A)
6233;6233;CR C-12,  P.K. 161.83;N;BP EL CORB - TORRE DE NOVEL;P;dm;L-D: 24H;L-D: 24H (A)
6234;6234;CARRETERA C 14 KM. 134;N;REPSOL;P;dm;L-V: 06:00-22:00;L-D: 06:00-22:00 (D)
6235;6235;CR N-230 186;I;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6236;6236;CARRETERA CARRETERA COMARCAL C-53 KM. 137,3;D;COOP BELLCAIRE;P;OM;"L-V: 06:00-22:00; S-D: 07:00-21:00";"L-V: 07:00-20:00 (A); S-D: 09:00-17:00 (A)"
6237;6237;CARRETERA COMARCAL 148 KM. 20,500;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6238;6238;CARRETERA NII KM. 475;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6239;6239;CARRETERA LV3344 KM. 1,5;I;E.S.ARENES BELLPUIG;P;dm;"L-S: 06:00-22:00; D: 08:00-22:00";"L-S: 06:00-22:00 (A); D: 08:00-22:00 (A)"
6240;6240;CR A-2, 495,5;I;REPSOL;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
6241;6241;CARRETERA C-16 KM. 130,733;D;REPSOL;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (A)
6242;6242;CARRETERA C-16 KM. 136,6;I;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6243;6243;CARRETERA N-260 KM. 198,100;D;EMCCAT 24H.;P;dm;L-D: 06:00-22:00;Sin datos
6244;6244;AVENIDA CERDANYA, 35;I;ANEU OIL ;P;dm;L-D: 24H;L-D: 24H (A)
6245;6245;PASEO URGELL, S/N;D;COOPERATIVA DE BELLVÍS SCCL;P;dm;L-D: 24H;L-D: 24H (A)
6246;6246;LV-3311 km 5,2;D;SHELL - E.S. BELLVIS;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6247;6247;CTRA. LP-9221 km 6.80000;D;PONENT ENERGIA;P;OM;L-D: 24H;"L-J: 00:00-06:00 (D), 06:00-14:00 (P), 14:00-23:59 (D); V: 00:00-06:00 (D), 06:00-22:00 (P), 22:00-23:59 (D); S-D: 00:00-06:00 (D), 06:00-14:00 (P), 14:00-23:59 (D)"
6248;6248;AUTOPISTA AP-2 (MRG.DCHO.) KM. 164;D;GALP;P;OM;L-D: 24H;"L-J: 00:00-14:00 (D), 14:00-22:00 (P), 22:00-23:59 (D); V: 24H (D); S-D: 00:00-14:00 (D), 14:00-22:00 (P), 22:00-23:59 (D)"
6249;6249;AUTOPISTA AP-2 (MRG.IZDO.) KM. 164;I;GALP;P;dm;L-D: 24H;L-D: 24H (A)
6250;6250;CARRER RAVAL DE LLEIDA, S/N;I;SHELL;P;dm;L-D: 24H;L-D: 24H (A)
6251;6251;AVINGUDA JAUME SEGARRA, S/N;D;E.S SANT ISIDRE;R;dm;"L-V: 08:00-20:00; S: 08:00-13:00";"L-V: 08:00-20:00 (A); S: 08:00-13:00 (A)"
6252;6252;N-240  (C. C. BON AREA) km 71,15;I;BONAREA;P;dm;L-D: 24H;L-D: 24H (A)
6253;6253;CARRETERA C-13 KM. 9,6;I;SEGRE OIL;P;dm;"L-S: 07:00-23:00; D: 07:00-14:00";"L-S: 07:00-23:00 (A); D: 07:00-14:00 (A)"
6254;6254;CAMI ERMITA, S/N;D;CASTELL-OIL;P;dm;L-D: 07:00-23:00;Sin datos
6255;6255;AVENIDA POLIGONO INDUSTRIAL, S/N;N;ASSOCIACIÓ DE TRANSPORTISTES DE LA SEGARRA;P;dm;L-D: 07:00-23:00;Sin datos
6256;6256;AVENIDA TÀRREGA, 5;D;ESCLATOIL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6257;6257;CENTRO BONAREA, C/URGELL,S/N;N;BONAREA;P;dm;L-D: 24H;L-D: 24H (A)
6258;6258;AVENIDA AGRAMUNT.POL.INDUSTRIAL, 1;N;PETROLIS INDEPENDENTS;P;dm;L-D: 24H;L-D: 24H (A)
6259;6259;CARRETERA N-II KM. 518;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6260;6260;CARRETERA CR C-14 KM. 156,5;I;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
6261;6261;AVENIDA LLEIDA, 60;D;FRUITERA DE CORBINS;R;dm;L-D: 24H;L-D: 24H (A)
6262;6262;CARRETERA C-12 KM. 150,5;D;SEROIL  ENERGY;P;dm;L-D: 24H;L-D: 24H (A)
6263;6263;CTRA.LLEIDA-PUIGUERD;D;SEROIL ENERGY;P;dm;L-D: 24H;L-D: 24H (A)
6264;6264;C-134, KM  154;I;LA TORRASSA;P;dm;L-V: 08:00-20:30;L-V: 08:00-20:30 (P)
6265;6265;CARRETERA C-13 KM. 158;D;CEPSA;P;dm;L-D: 05:00-23:00;L-D: 05:00-23:00 (A)
6266;6266;CR A-2, 484,5;D;REPSOL;P;dm;L-D: 08:00-20:00;L: 08:00-20:00 (P)
6267;6267;AUTOVIA A-2 KM. 485,1;D;CEPSA;R;dm;L-S: 09:00-20:00;L-S: 09:00-20:00 (A)
6268;6268;C-53 km 127;D;XOPLUC;P;dm;L-D: 24H;L-D: 24H (D)
6269;6269;CALLE DR.SARRAT, 28;D;NO TIENE;P;dm;L-D: 24H;L-D: 24H (A)
6270;6270;CARRETERA DE LERIDA, S/N KM. 23;D;REPSOL;P;dm;"L-J: 07:00-20:30; V: 07:00-21:30; S: 07:30-21:30; D: 08:00-21:00";"L-J: 07:00-20:30 (A); V: 07:00-21:30 (A); S: 07:30-21:30 (A); D: 08:00-21:00 (A)"
6271;6271;CRTA.N II, KM 486 POL.IND.GOLDPARK;N;PETROLIS INDEPENDENTS - PETRO7 ;P;dm;L-D: 08:00-14:00 y 15:30-20:00;L-D: 08:00-14:00 (A), 15:30-20:00 (A)
6272;6272;CALLE DE LA CATALUNYA NORD, 21;D;AUTOSERVEI M3;P;dm;L-D: 24H;L-D: 24H (A)
6273;6273;POLIGONO COLOMER, C/ LLEIDA, 35;D;BONAREA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6274;6274;AUTOVIA A-II KM. 513,8;I;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6275;6275;AUTOVÍA N.II.(CERCA ITV) (AUTOV? N.II.(CERCA ITV) km 512,9);D;DST;R;dm;L-S: 08:00-20:00;Sin datos
6276;6276;CR A-2 , 512;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
6277;6277;AVDA. VERGE DEL CLAUSTRE, 32;N;BONAREA;P;dm;"L-S: 08:00-21:00; D: 09:00-14:00";"L-S: 08:00-21:00 (A); D: 09:00-14:00 (A)"
6278;6278;CENTRO COMERCIAL BONAREA, CTRA.L-313 km 14,5;D;BONAREA;P;dm;L-D: 24H;L-D: 24H (A)
6279;6279;CALLE LLEIDA, 2;N;COOP. IVARS;P;dm;L-D: 24H;L-D: 24H (A)
6280;6280;PLAZA MAJOR, 8;D;COOP.JUNCOSA;P;dm;L-D: 24H;L-D: 24H (A)
6281;6281;PLAZA MAJOR, 8;N;COOP.JUNCOSA;P;dm;L-D: 24H;"L-V: 00:00-06:59 (D), 06:59-21:59 (P), 21:59-23:59 (D); S: 00:00-08:59 (D), 08:59-13:59 (P), 13:59-23:59 (D); D: 24H (D)"
6282;6282;CARRER PRAT DE LA RIBA, 83;D;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
6283;6283;CR N-230, 183,3;D;ESTACION BOYA;P;dm;L-D: 24H;L-D: 24H (A)
6284;6284;C/ PRAT DE LA RIBA , S/N;D;COOPERATIVA LINYOLA;P;dm;L-D: 24H;L-D: 24H (A)
6285;6285;CALLE FLIX, 0;D;VERGE LORETO;P;dm;L-D: 24H;L-D: 24H (A)
6286;6286;CARRETERA N-230 KM. 3,2;D;CEPSA;P;dm;L-S: 08:00-19:00;L-S: 08:00-19:00 (A)
6287;6287;AVENIDA ALCALDE RECASENS, 25;D;REPSOL;P;dm;L-S: 08:00-19:00;L-S: 08:00-19:00 (A)
